Shield Loss
0.7660437077283859
0.5414061993360519
0.44441053867340086
0.3539504647254944
0.28457550033926965
0.2674695737659931
0.22725285589694977
0.20857901126146317
0.19882141724228858
0.19470673538744449
0.18303876593708993
0.19214532375335694
0.17825689166784286
0.1513726606965065
0.16590302176773547
0.1488595638424158
0.14695061072707177
0.15653505995869638
0.14574887081980706
0.14923064708709716
0.13679852113127708
0.14821077063679694
0.14336269199848176
0.14327855370938777
0.13705383203923702
0.1411106176674366
0.13400078155100345
0.14985454268753529
0.1425771925598383
0.13100998103618622
0.1494379982352257
0.1390994492918253
0.12965200953185557
0.14485615715384484
0.14036367572844027
0.138193142041564
0.12571992091834544
0.1312110096216202
0.13156359158456327
0.1380335085093975
0.1579608652740717
0.15562302879989148
0.15843488536775113
0.2060863833874464
0.17281346917152404
0.14752496778964996
0.14927052967250348
0.15186486691236495
0.1568985592573881
0.15184835828840731
0.15775097608566285
