Shield Loss
0.9618544578552246
0.6756195425987244
0.5657833859324455
0.5016289502382278
0.4542449936270714
0.4124377503991127
0.3710386097431183
0.339841927587986
0.31333230808377266
0.2942827962338924
0.27954055815935136
0.2616967372596264
0.24746649339795113
0.23477811366319656
0.2324439063668251
0.2190389357507229
0.21486826837062836
0.2112121418118477
0.20372277051210402
0.20056669898331164
0.1935228392481804
0.19334775879979132
0.20220472067594528
0.19490321911871433
0.18491461724042893
0.18053703904151916
0.18305008336901665
0.18506292216479778
0.17926818132400513
0.17531163468956948
0.17762969732284545
0.17403183206915857
0.1685017842799425
0.170674180239439
0.1740177370607853
0.16986932456493378
0.16240112110972404
0.1696247525513172
0.1701442513614893
0.175212811678648
0.19335315898060798
0.19767643436789512
0.19328541606664656
0.20007230639457702
0.1910954587161541
0.17821321710944177
0.17608021311461924
0.17694893553853036
0.17881063520908355
0.18104852512478828
0.18161869272589684
